record_id,vehicle,community,community_url,post_id,comment_id,parent_id,source_type,author_id,author_pseudonym,date,text_raw,url,scraped_at,_origin,dedup_key,is_duplicate,text_clean,text_normalized,vehicle_v2,vehicle_confidence,vehicle_reason,candidate_adas,matched_keywords,layer_hit,feature_names_hit,generic_adas_only,adas_relevance,relevance_reason,relevance_confidence,feature,subfeature,driving_scenario,evidence_type,sentiment,smoothness,expectation_mismatch,feature_confidence
rec_52fa69ea505a0ed3,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_11,post_2,comment,,,,Izin promosi,https://www.facebook.com/groups/1739202836885108,2026-09-18T03:41:59Z,raw_data_run_20260918_104118_296cf9.csv,rec_52fa69ea505a0ed3,False,Izin promosi,izin promosi,BYD Sealion 7,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_5712322071fab6ca,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_12,post_2,comment,,,,"PT Elektrikal Tenaga Adidaya telah dipercaya menangani lebih dari 3.000 titik pemasangan di berbagai wilayah. Pengalaman tersebut menjadi bukti komitmen kami dalam menghadirkan layanan instalasi yang profesional, aman, dan berkualitas, didukung oleh tim yang berpengalaman serta mengutamakan standar pekerjaan terbaik.",https://www.facebook.com/groups/1739202836885108,2026-09-18T03:41:59Z,raw_data_run_20260918_104118_296cf9.csv,rec_5712322071fab6ca,False,"PT Elektrikal Tenaga Adidaya telah dipercaya menangani lebih dari 3.000 titik pemasangan di berbagai wilayah. Pengalaman tersebut menjadi bukti komitmen kami dalam menghadirkan layanan instalasi yang profesional, aman, dan berkualitas, didukung oleh tim yang berpengalaman serta mengutamakan standar pekerjaan terbaik.","pt elektrikal tenaga adidaya telah dipercaya menangani lebih dari 3.000 titik pemasangan di berbagai wilayah. pengalaman tersebut menjadi bukti komitmen kami dalam menghadirkan layanan instalasi yang profesional, aman, dan berkualitas, didukung oleh tim yang berpengalaman serta mengutamakan standar pekerjaan terbaik.",BYD Sealion 7,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_7dab37c1126aaa66,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_13,post_2,comment,,,,"Kami siap menjadi mitra terpercaya untuk kebutuhan instalasi Anda, mulai dari proses konsultasi hingga pemasangan yang rapi dan sesuai standar. De… Lihat selengkapnya",https://www.facebook.com/groups/1739202836885108,2026-09-18T03:41:59Z,raw_data_run_20260918_104118_296cf9.csv,rec_7dab37c1126aaa66,False,"Kami siap menjadi mitra terpercaya untuk kebutuhan instalasi Anda, mulai dari proses konsultasi hingga pemasangan yang rapi dan sesuai standar. De… Lihat selengkapnya","kami siap menjadi mitra terpercaya untuk kebutuhan instalasi anda, mulai dari proses konsultasi hingga pemasangan yang rapi dan sesuai standar. de… lihat selengkapnya",BYD Sealion 7,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_879d51a13699f92d,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_14,post_2,comment,,,,"BYD Sealion 7 Performance 4.5s AWD 2025
• Price 700jt Cash
– Portable & Wall Charger Tersedia… Lihat selengkapnya",https://www.facebook.com/groups/1739202836885108,2026-09-18T03:42:01Z,raw_data_run_20260918_104118_296cf9.csv,rec_879d51a13699f92d,False,BYD Sealion 7 Performance 4.5s AWD 2025 • Price 700jt Cash – Portable & Wall Charger Tersedia… Lihat selengkapnya,byd sealion 7 performance 4.5s awd 2025 • price 700jt cash – portable & wall charger tersedia… lihat selengkapnya,BYD Sealion 7,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_d7b04ceee63e9495,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_15,post_2,comment,,,,BYD Sealion 7 Performance 4.5s AWD 2025,https://www.facebook.com/groups/1739202836885108,2026-09-18T03:42:01Z,raw_data_run_20260918_104118_296cf9.csv,rec_d7b04ceee63e9495,False,BYD Sealion 7 Performance 4.5s AWD 2025,byd sealion 7 performance 4.5s awd 2025,BYD Sealion 7,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_1381f34ff436ac3f,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_16,post_2,comment,,,,• Price 700jt Cash,https://www.facebook.com/groups/1739202836885108,2026-09-18T03:42:01Z,raw_data_run_20260918_104118_296cf9.csv,rec_1381f34ff436ac3f,False,• Price 700jt Cash,• price 700jt cash,BYD Sealion 7,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_b65247d6e5421599,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_17,post_2,comment,,,,– Portable & Wall Charger Tersedia… Lihat selengkapnya,https://www.facebook.com/groups/1739202836885108,2026-09-18T03:42:01Z,raw_data_run_20260918_104118_296cf9.csv,rec_b65247d6e5421599,False,– Portable & Wall Charger Tersedia… Lihat selengkapnya,– portable & wall charger tersedia… lihat selengkapnya,BYD Sealion 7,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_2d5afca5cc1535a5,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_18,post_2,comment,,,,"Ijin Posting admin 
 Shabru Ev Jasa Instalasi Wallcharger dan Portabel Survey dan pemasangan wa.me//6282232731261",https://www.facebook.com/groups/1739202836885108,2026-09-18T03:42:02Z,raw_data_run_20260918_104118_296cf9.csv,rec_2d5afca5cc1535a5,False,Ijin Posting admin Shabru Ev Jasa Instalasi Wallcharger dan Portabel Survey dan pemasangan wa.me//6282232731261,ijin posting admin shabru ev jasa instalasi wallcharger dan portabel survey dan pemasangan wa.me//6282232731261,BYD Sealion 7,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_c141ad6c64ee0adc,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_19,post_2,comment,,,,Ijin Posting admin,https://www.facebook.com/groups/1739202836885108,2026-09-18T03:42:02Z,raw_data_run_20260918_104118_296cf9.csv,rec_c141ad6c64ee0adc,False,Ijin Posting admin,ijin posting admin,BYD Sealion 7,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_78bd0543aa11cd34,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_20,post_2,comment,,,,Shabru Ev Jasa Instalasi Wallcharger dan Portabel Survey dan pemasangan wa.me//6282232731261,https://www.facebook.com/groups/1739202836885108,2026-09-18T03:42:02Z,raw_data_run_20260918_104118_296cf9.csv,rec_78bd0543aa11cd34,False,Shabru Ev Jasa Instalasi Wallcharger dan Portabel Survey dan pemasangan wa.me//6282232731261,shabru ev jasa instalasi wallcharger dan portabel survey dan pemasangan wa.me//6282232731261,BYD Sealion 7,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_17ad6165bf7fb360,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_21,post_2,comment,,,,"Raceway karpet BYD Sealion 7
Ukuran presisi, anti slip & waterproof… Lihat selengkapnya",https://www.facebook.com/groups/1739202836885108,2026-09-18T03:42:04Z,raw_data_run_20260918_104118_296cf9.csv,rec_17ad6165bf7fb360,False,"Raceway karpet BYD Sealion 7 Ukuran presisi, anti slip & waterproof… Lihat selengkapnya","raceway karpet byd sealion 7 ukuran presisi, anti slip & waterproof… lihat selengkapnya",BYD Sealion 7,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_a1c2e53ae2fd54c4,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_22,post_2,comment,,,,Raceway karpet BYD Sealion 7,https://www.facebook.com/groups/1739202836885108,2026-09-18T03:42:04Z,raw_data_run_20260918_104118_296cf9.csv,rec_a1c2e53ae2fd54c4,False,Raceway karpet BYD Sealion 7,raceway karpet byd sealion 7,BYD Sealion 7,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_795bfd8da4a977eb,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_23,post_2,comment,,,,"Ukuran presisi, anti slip & waterproof… Lihat selengkapnya",https://www.facebook.com/groups/1739202836885108,2026-09-18T03:42:04Z,raw_data_run_20260918_104118_296cf9.csv,rec_795bfd8da4a977eb,False,"Ukuran presisi, anti slip & waterproof… Lihat selengkapnya","ukuran presisi, anti slip & waterproof… lihat selengkapnya",BYD Sealion 7,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_b13b474cd8a5211e,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_24,post_2,comment,,,,"Selamat sore byd family
Yuk yang cari byd sealion 7 premium warna hitam sisa dikit tok
Yang minat 085960000436 satrio byd arista semarang
Terbaik dan terpercaya",https://www.facebook.com/groups/1739202836885108,2026-09-18T03:42:07Z,raw_data_run_20260918_104118_296cf9.csv,rec_b13b474cd8a5211e,False,Selamat sore byd family Yuk yang cari byd sealion 7 premium warna hitam sisa dikit tok Yang minat 085960000436 satrio byd arista semarang Terbaik dan terpercaya,selamat sore byd family yuk yang cari byd sealion 7 premium warna hitam sisa dikit tok yang minat 085960000436 satrio byd arista semarang terbaik dan terpercaya,BYD Sealion 7,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_b14e81d91b28094c,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_25,post_2,comment,,,,Harga ? Putih ada ?,https://www.facebook.com/groups/1739202836885108,2026-09-18T03:42:07Z,raw_data_run_20260918_104118_296cf9.csv,rec_b14e81d91b28094c,False,Harga ? Putih ada ?,harga ? putih ada ?,BYD Sealion 7,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_5263375b1f450787,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_26,post_2,comment,,,,"𝘋𝘢𝘱𝘢𝘵𝘬𝘢𝘯 𝘱𝘦𝘯𝘢𝘸𝘢𝘳𝘢𝘯 𝘴𝘱𝘦𝘤𝘪𝘢𝘭 𝘋𝘢𝘳𝘪 𝘉𝘠𝘋 𝘈𝘳𝘪𝘴𝘵𝘢 𝘉𝘚𝘋
 𝘉𝘶𝘯𝘨𝘢 𝘒𝘳𝘦𝘥𝘪𝘵 𝘚𝘱𝘦𝘤𝘪𝘢𝘭 𝘔𝘶𝘭𝘢𝘪 𝘥𝘢𝘳𝘪 0%
𝘋𝘪𝘴𝘬𝘰𝘯 𝘴𝘶𝘱𝘦𝘳 𝘣𝘦𝘴𝘢𝘳 
𝘗𝘳𝘰𝘮𝘰 𝘊𝘢𝘴𝘩 𝘉𝘦𝘳𝘵𝘢𝘩𝘢𝘱
𝘊𝘳𝘦𝘥𝘪𝘵 𝘋𝘗 𝘙𝘦𝘯𝘥𝘢𝘩
𝘉𝘢𝘯𝘺𝘢… Lihat selengkapnya",https://www.facebook.com/groups/1739202836885108,2026-09-18T03:42:11Z,raw_data_run_20260918_104118_296cf9.csv,rec_5263375b1f450787,False,𝘋𝘢𝘱𝘢𝘵𝘬𝘢𝘯 𝘱𝘦𝘯𝘢𝘸𝘢𝘳𝘢𝘯 𝘴𝘱𝘦𝘤𝘪𝘢𝘭 𝘋𝘢𝘳𝘪 𝘉𝘠𝘋 𝘈𝘳𝘪𝘴𝘵𝘢 𝘉𝘚𝘋 𝘉𝘶𝘯𝘨𝘢 𝘒𝘳𝘦𝘥𝘪𝘵 𝘚𝘱𝘦𝘤𝘪𝘢𝘭 𝘔𝘶𝘭𝘢𝘪 𝘥𝘢𝘳𝘪 0% 𝘋𝘪𝘴𝘬𝘰𝘯 𝘴𝘶𝘱𝘦𝘳 𝘣𝘦𝘴𝘢𝘳 𝘗𝘳𝘰𝘮𝘰 𝘊𝘢𝘴𝘩 𝘉𝘦𝘳𝘵𝘢𝘩𝘢𝘱 𝘊𝘳𝘦𝘥𝘪𝘵 𝘋𝘗 𝘙𝘦𝘯𝘥𝘢𝘩 𝘉𝘢𝘯𝘺𝘢… Lihat selengkapnya,𝘋𝘢𝘱𝘢𝘵𝘬𝘢𝘯 𝘱𝘦𝘯𝘢𝘸𝘢𝘳𝘢𝘯 𝘴𝘱𝘦𝘤𝘪𝘢𝘭 𝘋𝘢𝘳𝘪 𝘉𝘠𝘋 𝘈𝘳𝘪𝘴𝘵𝘢 𝘉𝘚𝘋 𝘉𝘶𝘯𝘨𝘢 𝘒𝘳𝘦𝘥𝘪𝘵 𝘚𝘱𝘦𝘤𝘪𝘢𝘭 𝘔𝘶𝘭𝘢𝘪 𝘥𝘢𝘳𝘪 0% 𝘋𝘪𝘴𝘬𝘰𝘯 𝘴𝘶𝘱𝘦𝘳 𝘣𝘦𝘴𝘢𝘳 𝘗𝘳𝘰𝘮𝘰 𝘊𝘢𝘴𝘩 𝘉𝘦𝘳𝘵𝘢𝘩𝘢𝘱 𝘊𝘳𝘦𝘥𝘪𝘵 𝘋𝘗 𝘙𝘦𝘯𝘥𝘢𝘩 𝘉𝘢𝘯𝘺𝘢… lihat selengkapnya,BYD Sealion 7,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_0bec18b133d535eb,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_27,post_2,comment,,,,𝘋𝘢𝘱𝘢𝘵𝘬𝘢𝘯 𝘱𝘦𝘯𝘢𝘸𝘢𝘳𝘢𝘯 𝘴𝘱𝘦𝘤𝘪𝘢𝘭 𝘋𝘢𝘳𝘪 𝘉𝘠𝘋 𝘈𝘳𝘪𝘴𝘵𝘢 𝘉𝘚𝘋,https://www.facebook.com/groups/1739202836885108,2026-09-18T03:42:11Z,raw_data_run_20260918_104118_296cf9.csv,rec_0bec18b133d535eb,False,𝘋𝘢𝘱𝘢𝘵𝘬𝘢𝘯 𝘱𝘦𝘯𝘢𝘸𝘢𝘳𝘢𝘯 𝘴𝘱𝘦𝘤𝘪𝘢𝘭 𝘋𝘢𝘳𝘪 𝘉𝘠𝘋 𝘈𝘳𝘪𝘴𝘵𝘢 𝘉𝘚𝘋,𝘋𝘢𝘱𝘢𝘵𝘬𝘢𝘯 𝘱𝘦𝘯𝘢𝘸𝘢𝘳𝘢𝘯 𝘴𝘱𝘦𝘤𝘪𝘢𝘭 𝘋𝘢𝘳𝘪 𝘉𝘠𝘋 𝘈𝘳𝘪𝘴𝘵𝘢 𝘉𝘚𝘋,BYD Sealion 7,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_f5c4eb900fc9baf7,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_28,post_2,comment,,,,𝘉𝘶𝘯𝘨𝘢 𝘒𝘳𝘦𝘥𝘪𝘵 𝘚𝘱𝘦𝘤𝘪𝘢𝘭 𝘔𝘶𝘭𝘢𝘪 𝘥𝘢𝘳𝘪 0%,https://www.facebook.com/groups/1739202836885108,2026-09-18T03:42:11Z,raw_data_run_20260918_104118_296cf9.csv,rec_f5c4eb900fc9baf7,False,𝘉𝘶𝘯𝘨𝘢 𝘒𝘳𝘦𝘥𝘪𝘵 𝘚𝘱𝘦𝘤𝘪𝘢𝘭 𝘔𝘶𝘭𝘢𝘪 𝘥𝘢𝘳𝘪 0%,𝘉𝘶𝘯𝘨𝘢 𝘒𝘳𝘦𝘥𝘪𝘵 𝘚𝘱𝘦𝘤𝘪𝘢𝘭 𝘔𝘶𝘭𝘢𝘪 𝘥𝘢𝘳𝘪 0%,BYD Sealion 7,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_cc9e6363dd3d99d4,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_29,post_2,comment,,,,𝘋𝘪𝘴𝘬𝘰𝘯 𝘴𝘶𝘱𝘦𝘳 𝘣𝘦𝘴𝘢𝘳,https://www.facebook.com/groups/1739202836885108,2026-09-18T03:42:11Z,raw_data_run_20260918_104118_296cf9.csv,rec_cc9e6363dd3d99d4,False,𝘋𝘪𝘴𝘬𝘰𝘯 𝘴𝘶𝘱𝘦𝘳 𝘣𝘦𝘴𝘢𝘳,𝘋𝘪𝘴𝘬𝘰𝘯 𝘴𝘶𝘱𝘦𝘳 𝘣𝘦𝘴𝘢𝘳,BYD Sealion 7,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_a0b616174308d20b,BYD Sealion 7,BYD Sealion 7 Indonesia,https://www.facebook.com/groups/1739202836885108,post_2,post_2_comment_30,post_2,comment,,,,𝘗𝘳𝘰𝘮𝘰 𝘊𝘢𝘴𝘩 𝘉𝘦𝘳𝘵𝘢𝘩𝘢𝘱,https://www.facebook.com/groups/1739202836885108,2026-09-18T03:42:11Z,raw_data_run_20260918_104118_296cf9.csv,rec_a0b616174308d20b,False,𝘗𝘳𝘰𝘮𝘰 𝘊𝘢𝘴𝘩 𝘉𝘦𝘳𝘵𝘢𝘩𝘢𝘱,𝘗𝘳𝘰𝘮𝘰 𝘊𝘢𝘴𝘩 𝘉𝘦𝘳𝘵𝘢𝘩𝘢𝘱,BYD Sealion 7,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
