record_id,vehicle,community,community_url,post_id,comment_id,parent_id,source_type,author_id,author_pseudonym,date,text_raw,url,scraped_at,_origin,dedup_key,is_duplicate,text_clean,text_normalized,vehicle_v2,vehicle_confidence,vehicle_reason,candidate_adas,matched_keywords,layer_hit,feature_names_hit,generic_adas_only,adas_relevance,relevance_reason,relevance_confidence,feature,subfeature,driving_scenario,evidence_type,sentiment,smoothness,expectation_mismatch,feature_confidence
rec_f1ea2dd232c87da7,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_16,post_1,comment,,,,"STNK ONLY DAN APLIKASI SAJA RIWAYAT LEASING JELAS BUKAN UNIT RENTAL DAN CURIAN
YANG PAHAM DAN BERPENGALAMAN … Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:17Z,raw_data_run_20260917_223451_d693b9.csv,rec_f1ea2dd232c87da7,False,STNK ONLY DAN APLIKASI SAJA RIWAYAT LEASING JELAS BUKAN UNIT RENTAL DAN CURIAN YANG PAHAM DAN BERPENGALAMAN … Lihat selengkapnya,stnk only dan aplikasi saja riwayat leasing jelas bukan unit rental dan curian yang paham dan berpengalaman … lihat selengkapnya,Toyota Yaris,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_0161968cb727be1a,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_17,post_1,comment,,,,STNK ONLY DAN APLIKASI SAJA RIWAYAT LEASING JELAS BUKAN UNIT RENTAL DAN CURIAN,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:17Z,raw_data_run_20260917_223451_d693b9.csv,rec_0161968cb727be1a,False,STNK ONLY DAN APLIKASI SAJA RIWAYAT LEASING JELAS BUKAN UNIT RENTAL DAN CURIAN,stnk only dan aplikasi saja riwayat leasing jelas bukan unit rental dan curian,Toyota Yaris,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_1e108e46dbc8eb6e,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_18,post_1,comment,,,,YANG PAHAM DAN BERPENGALAMAN … Lihat selengkapnya,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:17Z,raw_data_run_20260917_223451_d693b9.csv,rec_1e108e46dbc8eb6e,False,YANG PAHAM DAN BERPENGALAMAN … Lihat selengkapnya,yang paham dan berpengalaman … lihat selengkapnya,Toyota Yaris,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_e7ab43e7a9ee6b0e,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_19,post_1,comment,,,,"Jual sparepart berkualitas 
Whatsapp 
 085934378954… Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:19Z,raw_data_run_20260917_223451_d693b9.csv,rec_e7ab43e7a9ee6b0e,False,Jual sparepart berkualitas Whatsapp 085934378954… Lihat selengkapnya,jual sparepart berkualitas whatsapp 085934378954… lihat selengkapnya,Toyota Yaris,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_09c628b769117bee,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_20,post_1,comment,,,,Jual sparepart berkualitas,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:19Z,raw_data_run_20260917_223451_d693b9.csv,rec_09c628b769117bee,False,Jual sparepart berkualitas,jual sparepart berkualitas,Toyota Yaris,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_3b47eac080b9d9aa,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_21,post_1,comment,,,,"Whatsapp 
 085934378954… Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:19Z,raw_data_run_20260917_223451_d693b9.csv,rec_3b47eac080b9d9aa,False,Whatsapp 085934378954… Lihat selengkapnya,whatsapp 085934378954… lihat selengkapnya,Toyota Yaris,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_f20fba32b13155d4,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_22,post_1,comment,,,,"Kamera parkir TOYOTA 
 inova reborn… Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:21Z,raw_data_run_20260917_223451_d693b9.csv,rec_f20fba32b13155d4,False,Kamera parkir TOYOTA inova reborn… Lihat selengkapnya,kamera parkir toyota inova reborn… lihat selengkapnya,Toyota Yaris,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_1ebfb39b2573b6b4,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_23,post_1,comment,,,,Kamera parkir TOYOTA,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:21Z,raw_data_run_20260917_223451_d693b9.csv,rec_1ebfb39b2573b6b4,False,Kamera parkir TOYOTA,kamera parkir toyota,Toyota Yaris,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_94d5f7a476ccb39b,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_24,post_1,comment,,,,inova reborn… Lihat selengkapnya,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:21Z,raw_data_run_20260917_223451_d693b9.csv,rec_94d5f7a476ccb39b,False,inova reborn… Lihat selengkapnya,inova reborn… lihat selengkapnya,Toyota Yaris,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_6df2c2358b8521ca,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_25,post_1,comment,,,,"Dijual Murah Paket Velg+ Ban RPF R16 Yaris Second Mulus, Jauh Bisa Kirim Lewat Shopee https://s.shopee.co.id/80CTfROAaO",https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:23Z,raw_data_run_20260917_223451_d693b9.csv,rec_6df2c2358b8521ca,False,"Dijual Murah Paket Velg+ Ban RPF R16 Yaris Second Mulus, Jauh Bisa Kirim Lewat Shopee [url]","dijual murah paket velg+ ban rpf r16 yaris second mulus, jauh bisa kirim lewat shopee [url]",Toyota Yaris,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_0d40be5c3478f91a,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_26,post_1,comment,,,,"dijual
Yaris TRDSportivo 2019 Matic … Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:24Z,raw_data_run_20260917_223451_d693b9.csv,rec_0d40be5c3478f91a,False,dijual Yaris TRDSportivo 2019 Matic … Lihat selengkapnya,dijual yaris trdsportivo 2019 matic … lihat selengkapnya,Toyota Yaris,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_de7933066be908bf,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_27,post_1,comment,,,,Yaris TRDSportivo 2019 Matic … Lihat selengkapnya,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:24Z,raw_data_run_20260917_223451_d693b9.csv,rec_de7933066be908bf,False,Yaris TRDSportivo 2019 Matic … Lihat selengkapnya,yaris trdsportivo 2019 matic … lihat selengkapnya,Toyota Yaris,high,explicit_text_alias_strong,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_6caa0bc9976378bf,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_28,post_1,comment,,,,"Edisi Bantu Jual Punya Teman
For Sale Toyota Yaris Cross S Hybrid GR TSS 2024 
Tipe Tertinggi 
Warna Two tone Putih - Hitam… Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:27Z,raw_data_run_20260917_223451_d693b9.csv,rec_6caa0bc9976378bf,False,Edisi Bantu Jual Punya Teman For Sale Toyota Yaris Cross S Hybrid GR TSS 2024 Tipe Tertinggi Warna Two tone Putih - Hitam… Lihat selengkapnya,edisi bantu jual punya teman for sale toyota yaris cross s hybrid gr tss 2024 tipe tertinggi warna two tone putih - hitam… lihat selengkapnya,Toyota Yaris,high,explicit_text_alias_strong,True,TSS,combined_adas,,True,uncertain,generic_adas_terms_only,low,UNKNOWN,not_stated,not_stated,uncertain,positive,not_stated,unclear,low
rec_a0a9e064682f4f4a,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_29,post_1,comment,,,,Edisi Bantu Jual Punya Teman,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:27Z,raw_data_run_20260917_223451_d693b9.csv,rec_a0a9e064682f4f4a,False,Edisi Bantu Jual Punya Teman,edisi bantu jual punya teman,Toyota Yaris,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_a35ea129bbb08611,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_30,post_1,comment,,,,For Sale Toyota Yaris Cross S Hybrid GR TSS 2024,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:27Z,raw_data_run_20260917_223451_d693b9.csv,rec_a35ea129bbb08611,False,For Sale Toyota Yaris Cross S Hybrid GR TSS 2024,for sale toyota yaris cross s hybrid gr tss 2024,Toyota Yaris,high,explicit_text_alias_strong,True,TSS,combined_adas,,True,uncertain,generic_adas_terms_only,low,UNKNOWN,not_stated,not_stated,uncertain,neutral,not_stated,unclear,low
rec_344db96acb633f95,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_31,post_1,comment,,,,Tipe Tertinggi,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:27Z,raw_data_run_20260917_223451_d693b9.csv,rec_344db96acb633f95,False,Tipe Tertinggi,tipe tertinggi,Toyota Yaris,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_44b9b95b37d46b65,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_32,post_1,comment,,,,Warna Two tone Putih - Hitam… Lihat selengkapnya,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:27Z,raw_data_run_20260917_223451_d693b9.csv,rec_44b9b95b37d46b65,False,Warna Two tone Putih - Hitam… Lihat selengkapnya,warna two tone putih - hitam… lihat selengkapnya,Toyota Yaris,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_08245ee66b9c4ffe,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_33,post_1,comment,,,,"@YARIS+TRD+SPORTIVO+2017+MANUAL+MT+
@SS+STNK+ONLY+SAJA+WAJIB+FAHAM+RIWAYAT+SANGAT+JELAS+HARGA+68JUTA+minat+wa.+083876865676",https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:29Z,raw_data_run_20260917_223451_d693b9.csv,rec_08245ee66b9c4ffe,False,[mention] +TRD+SPORTIVO+2017+MANUAL+MT+ [mention] +STNK+ONLY+SAJA+WAJIB+FAHAM+RIWAYAT+SANGAT+JELAS+HARGA+68JUTA+minat+wa.+083876865676,[mention] +trd+sportivo+2017+manual+mt+ [mention] +stnk+only+saja+wajib+faham+riwayat+sangat+jelas+harga+68juta+minat+wa.+083876865676,Toyota Yaris,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_061c86b108ef0098,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_34,post_1,comment,,,,@YARIS+TRD+SPORTIVO+2017+MANUAL+MT+,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:29Z,raw_data_run_20260917_223451_d693b9.csv,rec_061c86b108ef0098,False,[mention] +TRD+SPORTIVO+2017+MANUAL+MT+,[mention] +trd+sportivo+2017+manual+mt+,Toyota Yaris,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_b3e0d7fc0b1a85e2,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_35,post_1,comment,,,,@SS+STNK+ONLY+SAJA+WAJIB+FAHAM+RIWAYAT+SANGAT+JELAS+HARGA+68JUTA+minat+wa.+083876865676,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:29Z,raw_data_run_20260917_223451_d693b9.csv,rec_b3e0d7fc0b1a85e2,False,[mention] +STNK+ONLY+SAJA+WAJIB+FAHAM+RIWAYAT+SANGAT+JELAS+HARGA+68JUTA+minat+wa.+083876865676,[mention] +stnk+only+saja+wajib+faham+riwayat+sangat+jelas+harga+68juta+minat+wa.+083876865676,Toyota Yaris,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
rec_b450521116198dd1,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_1,post_1_comment_36,post_1,comment,,,,"𝗠𝗲𝘀𝗶𝗻 𝗦𝗲𝗴𝗲𝗹𝘂𝗻𝗱𝘂𝗻𝗴 𝗞𝗼𝗺𝗽𝗹𝗶𝘁, 𝗞𝗼𝗻𝗱𝗶𝘀𝗶 𝗦𝗮𝗻𝗴𝗮𝘁 𝗦𝗲𝗵𝗮𝘁 & 𝗡𝘆𝗮𝗹𝗮 𝗡𝗼𝗿𝗺𝗮𝗹
Siap COD di lokasi, bisa cek dulu kondisi fisiknya dulu
https://s.shopee.co.id/7psvwcMrVq
https://s.shopee.co.id/7psvwcMrVq
Segelundung murah mawon monggo dg SS lengkap
Bisa jg… Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:31Z,raw_data_run_20260917_223451_d693b9.csv,rec_b450521116198dd1,False,"𝗠𝗲𝘀𝗶𝗻 𝗦𝗲𝗴𝗲𝗹𝘂𝗻𝗱𝘂𝗻𝗴 𝗞𝗼𝗺𝗽𝗹𝗶𝘁, 𝗞𝗼𝗻𝗱𝗶𝘀𝗶 𝗦𝗮𝗻𝗴𝗮𝘁 𝗦𝗲𝗵𝗮𝘁 & 𝗡𝘆𝗮𝗹𝗮 𝗡𝗼𝗿𝗺𝗮𝗹 Siap COD di lokasi, bisa cek dulu kondisi fisiknya dulu [url] [url] Segelundung murah mawon monggo dg SS lengkap Bisa jg… Lihat selengkapnya","𝗠𝗲𝘀𝗶𝗻 𝗦𝗲𝗴𝗲𝗹𝘂𝗻𝗱𝘂𝗻𝗴 𝗞𝗼𝗺𝗽𝗹𝗶𝘁, 𝗞𝗼𝗻𝗱𝗶𝘀𝗶 𝗦𝗮𝗻𝗴𝗮𝘁 𝗦𝗲𝗵𝗮𝘁 & 𝗡𝘆𝗮𝗹𝗮 𝗡𝗼𝗿𝗺𝗮𝗹 siap cod di lokasi, bisa cek dulu kondisi fisiknya dulu [url] [url] segelundung murah mawon monggo dg ss lengkap bisa jg… lihat selengkapnya",Toyota Yaris,medium,community_context,False,,,,False,not_relevant,no_adas_keyword,,UNKNOWN,,,,,,,
